reporter,partner,year,classification,commodity_code,commodity,trade_flow_code,trade_flow,qty,qty_unit,trade_value_us
Angola,South Africa,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,74205,Weight in kilograms,138504
Angola,United Kingdom,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,224,Weight in kilograms,682
Angola,World,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,17182,Weight in kilograms,41055
Angola,World,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,0,No Quantity,463733
Angola,Belgium,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,1,Weight in kilograms,8
Angola,Brazil,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,3,Weight in kilograms,69
Angola,Canada,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,1,Weight in kilograms,24
Angola,China,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,7710,Weight in kilograms,23108
Angola,Cyprus,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,1,Weight in kilograms,35
Angola,Rep. of Korea,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,380,Weight in kilograms,2922
Angola,Rep. of Korea,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,512237,Weight in kilograms,346534
Angola,Lebanon,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,1687,Weight in kilograms,2931
Angola,Netherlands,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,3,Weight in kilograms,331
Angola,Portugal,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,9046,Weight in kilograms,14411
Angola,Viet Nam,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,38000,Weight in kilograms,26732
Angola,South Africa,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,92500,Weight in kilograms,32054
Angola,United Arab Emirates,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,0,No Quantity,55445
Angola,United Kingdom,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,34,Weight in kilograms,33
Angola,USA,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,4,Weight in kilograms,145
Antigua and Barbuda,World,2017,H3,3915,"Waste, parings and scrap, of plastics.",1,Import,15,Weight in kilograms,158
Antigua and Barbuda,World,2017,H3,3915,"Waste, parings and scrap, of plastics.",2,Export,38123,Weight in kilograms,7407
Antigua and Barbuda,"Other Asia, nes",2017,H3,3915,"Waste, parings and scrap, of plastics.",2,Export,20123,Weight in kilograms,3703
Antigua and Barbuda,USA,2017,H3,3915,"Waste, parings and scrap, of plastics.",1,Import,15,Weight in kilograms,158
Antigua and Barbuda,USA,2017,H3,3915,"Waste, parings and scrap, of plastics.",2,Export,18000,Weight in kilograms,3703
Antigua and Barbuda,World,2018,H3,3915,"Waste, parings and scrap, of plastics.",2,Export,16081,Weight in kilograms,5185
Antigua and Barbuda,Bangladesh,2018,H3,3915,"Waste, parings and scrap, of plastics.",2,Export,16081,Weight in kilograms,5185
Australia,World,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,13289120,Weight in kilograms,7691464
Australia,World,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,146780190,Weight in kilograms,36319319
Australia,Australia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,88520,Weight in kilograms,53083
Australia,Austria,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,56130,Weight in kilograms,23064
Australia,Armenia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,6,Weight in kilograms,143
Australia,Belgium,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,782299,Weight in kilograms,425160
Australia,Belgium,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,8047,Weight in kilograms,39840
Australia,Myanmar,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,156720,Weight in kilograms,48826
Australia,China,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,703004,Weight in kilograms,301706
Australia,China,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,28593771,Weight in kilograms,7950230
Australia,Ecuador,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,74560,Weight in kilograms,24032
Australia,Estonia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,31558,Weight in kilograms,16515
Australia,Fiji,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,17820,Weight in kilograms,1160
Australia,Finland,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,39010,Weight in kilograms,21896
Australia,France,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,5797,Weight in kilograms,3384
Australia,Germany,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1701059,Weight in kilograms,902286
Australia,Germany,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,34000,Weight in kilograms,5931
Australia,"China, Hong Kong SAR",2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,35892981,Weight in kilograms,9957505
Australia,Indonesia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,16487,Weight in kilograms,4397
Australia,Indonesia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,14921730,Weight in kilograms,3527385
Australia,Italy,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,186129,Weight in kilograms,73919
Australia,Japan,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,305490,Weight in kilograms,105309
Australia,Japan,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,35714,Weight in kilograms,52366
Australia,Rep. of Korea,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1572226,Weight in kilograms,737198
Australia,Rep. of Korea,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1023461,Weight in kilograms,174315
Australia,Malaysia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,29307029,Weight in kilograms,4760129
Australia,"Other Asia, nes",2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,579848,Weight in kilograms,197401
Australia,"Other Asia, nes",2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,3578721,Weight in kilograms,958436
Australia,Netherlands,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,480160,Weight in kilograms,229193
Australia,New Caledonia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,11760,Weight in kilograms,1640
Australia,New Zealand,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1029076,Weight in kilograms,410892
Australia,New Zealand,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,178379,Weight in kilograms,182509
Australia,Nigeria,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,30580,Weight in kilograms,7600
Australia,Papua New Guinea,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,6381,Weight in kilograms,1617
Australia,Papua New Guinea,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,21525,Weight in kilograms,40698
Australia,Philippines,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,274675,Weight in kilograms,65359
Australia,Philippines,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,50000,Weight in kilograms,1567
Australia,Poland,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,320714,Weight in kilograms,174986
Australia,Portugal,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,66075,Weight in kilograms,32827
Australia,Timor-Leste,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,391,Weight in kilograms,31160
Australia,India,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,839282,Weight in kilograms,402292
Australia,Singapore,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,295267,Weight in kilograms,197749
Australia,Singapore,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,315361,Weight in kilograms,107904
Australia,Viet Nam,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,585770,Weight in kilograms,188972
Australia,Viet Nam,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,15057335,Weight in kilograms,4870449
Australia,South Africa,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,20107,Weight in kilograms,4325
Australia,Spain,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,162504,Weight in kilograms,79957
Australia,Spain,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,68821,Weight in kilograms,32175
Australia,Sweden,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,13920,Weight in kilograms,6558
Australia,Thailand,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,3862805,Weight in kilograms,3324599
Australia,Thailand,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,16395478,Weight in kilograms,2884332
Australia,United Arab Emirates,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,6398,Weight in kilograms,69532
Australia,United Kingdom,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,76696,Weight in kilograms,53079
Australia,USA,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,166504,Weight in kilograms,146838
Australia,USA,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,21223,Weight in kilograms,96334
Armenia,World,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,11,Weight in kilograms,274
Armenia,World,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,116082,Weight in kilograms,41993
Armenia,Italy,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,6,Weight in kilograms,205
Armenia,Russian Federation,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,5,Weight in kilograms,69
Armenia,Russian Federation,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,116082,Weight in kilograms,41993
Argentina,World,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,39010,Weight in kilograms,22053
Argentina,Mexico,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,39010,Weight in kilograms,22053
Australia,World,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,15885252,Weight in kilograms,8324244
Australia,World,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,81951517,Weight in kilograms,32654870
Australia,Australia,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,14958,Weight in kilograms,9147
Australia,Bangladesh,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,52227,Weight in kilograms,22146
Australia,Belgium,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1324758,Weight in kilograms,810188
Australia,Belgium,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,100928,Weight in kilograms,39112
Australia,Br. Virgin Isds,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,37807,Weight in kilograms,23121
Australia,Myanmar,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,350274,Weight in kilograms,148528
Australia,China,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1018887,Weight in kilograms,680668
Australia,China,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1045656,Weight in kilograms,436738
Australia,Colombia,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,24792,Weight in kilograms,8212
Australia,Fiji,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,16581,Weight in kilograms,10140
Australia,Finland,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,12550,Weight in kilograms,7675
Australia,France,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,118927,Weight in kilograms,50429
Australia,Germany,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1847149,Weight in kilograms,1129668
Australia,Germany,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,713059,Weight in kilograms,302362
Australia,"China, Hong Kong SAR",2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,7102113,Weight in kilograms,2930717
Australia,Indonesia,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,272005,Weight in kilograms,166351
Australia,Indonesia,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,27537616,Weight in kilograms,10540030
Australia,Italy,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,256653,Weight in kilograms,176440
Australia,Japan,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,574215,Weight in kilograms,335290
Australia,Japan,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,728831,Weight in kilograms,309050
Australia,Kenya,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,8065,Weight in kilograms,4839
Australia,Rep. of Korea,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1306871,Weight in kilograms,799248
Australia,Rep. of Korea,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,3229036,Weight in kilograms,1302238
Australia,Lao People's Dem. Rep.,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,818,Weight in kilograms,347
Australia,"China, Macao SAR",2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,195379,Weight in kilograms,82847
Australia,Malaysia,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,37477,Weight in kilograms,14962
Australia,Malaysia,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,19718662,Weight in kilograms,7979983
Australia,"Other Asia, nes",2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,424145,Weight in kilograms,257672
Australia,"Other Asia, nes",2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,3595729,Weight in kilograms,1390354
Australia,Morocco,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,35203,Weight in kilograms,14927
Australia,Mozambique,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,74349,Weight in kilograms,31526
Australia,Netherlands,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,16717,Weight in kilograms,10223
Australia,New Zealand,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1086821,Weight in kilograms,518583
Australia,New Zealand,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,309217,Weight in kilograms,106493
Australia,Norway,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,8897,Weight in kilograms,3772
Australia,Papua New Guinea,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2474,Weight in kilograms,1513
Australia,Papua New Guinea,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,3189,Weight in kilograms,1352
Australia,Philippines,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,210290,Weight in kilograms,128608
Australia,Philippines,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1143566,Weight in kilograms,484912
Australia,Portugal,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,18599,Weight in kilograms,7886
Australia,Romania,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,90039,Weight in kilograms,33887
Australia,Russian Federation,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,49053,Weight in kilograms,29999
Australia,India,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,530416,Weight in kilograms,208328
Australia,Singapore,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,460644,Weight in kilograms,234457
Australia,Singapore,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,514667,Weight in kilograms,188492
Australia,Viet Nam,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,216844,Weight in kilograms,131514
Australia,Viet Nam,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,4156496,Weight in kilograms,1707177
Australia,South Africa,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,7917,Weight in kilograms,3357
Australia,Spain,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,297556,Weight in kilograms,186360
Australia,Spain,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,359789,Weight in kilograms,157509
Australia,Sweden,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,69407,Weight in kilograms,42447
Australia,Switzerland,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,17601,Weight in kilograms,7463
Australia,Thailand,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,6185651,Weight in kilograms,2517011
Australia,Thailand,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,9389103,Weight in kilograms,3844691
Australia,Turkey,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,156401,Weight in kilograms,79950
Australia,Ukraine,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,108811,Weight in kilograms,36042
Australia,United Kingdom,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,101625,Weight in kilograms,76872
Australia,United Kingdom,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,18599,Weight in kilograms,7886
Australia,USA,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,44102,Weight in kilograms,26074
Australia,USA,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,486528,Weight in kilograms,181270
Armenia,World,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,40004,Weight in kilograms,5421
Armenia,World,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,169382,Weight in kilograms,59698
Armenia,Germany,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1,Weight in kilograms,164
Armenia,Russian Federation,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,39253,Weight in kilograms,4432
Armenia,Russian Federation,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,169382,Weight in kilograms,59698
Armenia,Turkey,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,750,Weight in kilograms,825
Armenia,World,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,250002,Weight in kilograms,65204
Armenia,World,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,30626,Weight in kilograms,10272
Armenia,Georgia,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,128760,Weight in kilograms,20754
Armenia,Georgia,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,10010,Weight in kilograms,3093
Armenia,Germany,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,6550,Weight in kilograms,2943
Armenia,Iran,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,46000,Weight in kilograms,23000
Armenia,Italy,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,125,Weight in kilograms,739
Armenia,Russian Federation,2019,H5,3915,"Waste, parings and scrap, of plastics",1,Import,68567,Weight in kilograms,17768
Armenia,Russian Federation,2019,H5,3915,"Waste, parings and scrap, of plastics",2,Export,20616,Weight in kilograms,7178
Argentina,World,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,91610,Weight in kilograms,28632
Argentina,World,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,3049802,Weight in kilograms,1209269
Argentina,Brazil,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,96000,Weight in kilograms,60000
Argentina,Chile,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,289515,Weight in kilograms,168092
Argentina,China,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,91610,Weight in kilograms,28632
Argentina,China,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,1712664,Weight in kilograms,748326
Argentina,France,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,745,Weight in kilograms,167
Argentina,Italy,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,9497,Weight in kilograms,9822
Argentina,Mexico,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,40744,Weight in kilograms,37744
Argentina,Paraguay,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,454710,Weight in kilograms,48218
Argentina,USA,2017,H4,3915,"Waste, parings and scrap, of plastics",2,Export,445927,Weight in kilograms,136898
Aruba,World,2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,2,Weight in kilograms,31
Aruba,"Areas, nes",2017,H4,3915,"Waste, parings and scrap, of plastics",1,Import,2,Weight in kilograms,31
Aruba,World,2018,H4,3915,"Waste, parings and scrap, of plastics",1,Import,1,Weight in kilograms,223
Aruba,"Areas, nes",2018,H4,3915,"Waste, parings and scrap, of plastics",1,Import,1,Weight in kilograms,223
Austria,World,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,220186399,Weight in kilograms,48876187
Austria,World,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,160158571,Weight in kilograms,48325303
Austria,Argentina,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,118,Weight in kilograms,1204
Austria,Australia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,277000,Weight in kilograms,29279
Austria,Belgium,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,948602,Weight in kilograms,269724
Austria,Belgium,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,4217020,Weight in kilograms,843249
Austria,Bolivia (Plurinational State of),2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,108,Weight in kilograms,422
Austria,Bosnia Herzegovina,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,116070,Weight in kilograms,61619
Austria,Brazil,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,5245,Weight in kilograms,8658
Austria,Bulgaria,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,31289,Weight in kilograms,16357
Austria,Bulgaria,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,4878560,Weight in kilograms,1096130
Austria,Myanmar,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,505,Weight in kilograms,2782
Austria,Canada,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2766,Weight in kilograms,2258
Austria,Canada,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,18490,Weight in kilograms,2313
Austria,Sri Lanka,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1601,Weight in kilograms,91
Austria,Chile,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,73,Weight in kilograms,842
Austria,China,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,11155,Weight in kilograms,71016
Austria,China,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,3730746,Weight in kilograms,1443735
Austria,Colombia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,4338,Weight in kilograms,1934
Austria,Croatia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,837003,Weight in kilograms,194322
Austria,Croatia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,998298,Weight in kilograms,483798
Austria,Czechia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,4603326,Weight in kilograms,1894512
Austria,Czechia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,30480880,Weight in kilograms,2865162
Austria,Denmark,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,22086,Weight in kilograms,95131
Austria,Denmark,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,8467,Weight in kilograms,8451
Austria,Estonia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,49362,Weight in kilograms,16724
Austria,France,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,4349739,Weight in kilograms,508237
Austria,France,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1770160,Weight in kilograms,1308874
Austria,Germany,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,100080320,Weight in kilograms,16431397
Austria,Germany,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,38116750,Weight in kilograms,15132235
Austria,"China, Hong Kong SAR",2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,3535872,Weight in kilograms,1267914
Austria,Hungary,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,3120300,Weight in kilograms,1121446
Austria,Hungary,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,3939282,Weight in kilograms,1625728
Austria,Indonesia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,10611,Weight in kilograms,13498
Austria,Ireland,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,23504,Weight in kilograms,3148
Austria,Israel,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,10181,Weight in kilograms,13436
Austria,Italy,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,60887900,Weight in kilograms,10293453
Austria,Italy,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,10763613,Weight in kilograms,6448185
Austria,Japan,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,34424,Weight in kilograms,7259
Austria,Rep. of Korea,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2367,Weight in kilograms,1718
Austria,Rep. of Korea,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,205,Weight in kilograms,56
Austria,Latvia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,226016,Weight in kilograms,20557
Austria,Lithuania,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,42020,Weight in kilograms,7510
Austria,Lithuania,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,287406,Weight in kilograms,31455
Austria,Malaysia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,6789,Weight in kilograms,1452
Austria,Malaysia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,52540,Weight in kilograms,7740
Austria,Mexico,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,32062,Weight in kilograms,5107
Austria,"Other Asia, nes",2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,7658,Weight in kilograms,1480
Austria,"Other Asia, nes",2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,54048,Weight in kilograms,26833
Austria,Morocco,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,18908,Weight in kilograms,49777
Austria,Netherlands,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,4430339,Weight in kilograms,1777452
Austria,Netherlands,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,6791705,Weight in kilograms,4799956
Austria,New Zealand,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,3,Weight in kilograms,36
Austria,New Zealand,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,18760,Weight in kilograms,2683
Austria,Norway,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,96498,Weight in kilograms,53071
Austria,Peru,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,6,Weight in kilograms,1
Austria,Poland,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,11671618,Weight in kilograms,7832862
Austria,Poland,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,10241681,Weight in kilograms,3147961
Austria,Portugal,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,126886,Weight in kilograms,131338
Austria,Portugal,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,972074,Weight in kilograms,872106
Austria,Romania,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,401287,Weight in kilograms,252868
Austria,Romania,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,850548,Weight in kilograms,106708
Austria,Saudi Arabia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,23543,Weight in kilograms,33432
Austria,Serbia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,10,Weight in kilograms,135
Austria,Serbia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,736335,Weight in kilograms,319207
Austria,India,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,6015,Weight in kilograms,2194
Austria,India,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,240294,Weight in kilograms,43845
Austria,Singapore,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,98440,Weight in kilograms,97796
Austria,Slovakia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,3879375,Weight in kilograms,1993815
Austria,Slovakia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,6834863,Weight in kilograms,1422280
